timestamp,power_kW,daily_kWh,total_kWh,temp_C,pv1_V,pv2_V,pv1_A,pv2_A,status
2025-01-14 07:45:00,0.0,0.0,7905.11,0.0,0.0,0.0,0.0,0.0,Standby : sunlight detection
2025-01-14 07:50:00,0.0,0.0,7905.11,0.5,105.1,104.8,0.0,0.0,Standby : sunlight detection
2025-01-14 07:55:00,0.0,0.0,7905.11,0.6,103.2,103.0,0.0,0.0,Standby : sunlight detection
2025-01-14 08:00:00,0.0,0.0,7905.11,0.5,256.6,200.8,0.0,0.0,Standby : sunlight detection
2025-01-14 08:05:00,0.0,0.0,7905.11,-0.1,254.4,209.0,0.0,0.0,Standby : sunlight detection
2025-01-14 08:10:00,0.008,0.0,7905.11,-0.1,214.3,187.8,0.03,0.03,Grid connected
2025-01-14 08:15:00,0.019,0.0,7905.11,0.0,235.1,194.4,0.03,0.03,Grid connected
2025-01-14 08:20:00,0.102,0.01,7905.12,0.3,256.0,197.4,0.23,0.03,Grid connected
2025-01-14 08:25:00,0.209,0.02,7905.13,0.5,262.9,204.6,0.63,0.03,Grid connected
2025-01-14 08:30:00,0.317,0.05,7905.16,0.7,264.8,201.6,1.03,0.03,Grid connected
2025-01-14 08:35:00,0.436,0.08,7905.19,1.1,264.5,209.2,1.63,0.03,Grid connected
2025-01-14 08:40:00,0.356,0.12,7905.24,1.3,256.4,206.5,1.33,0.03,Grid connected
2025-01-14 08:45:00,0.606,0.17,7905.28,1.5,261.6,210.1,2.2,0.03,Grid connected
2025-01-14 08:50:00,0.7,0.23,7905.34,1.5,261.6,212.5,2.6,0.03,Grid connected
2025-01-14 08:55:00,0.702,0.24,7905.35,1.5,261.6,212.5,2.61,0.2,Grid connected
2025-01-14 09:00:00,0.766,0.3,7905.41,1.7,260.1,210.4,2.81,0.03,Grid connected
2025-01-14 09:05:00,0.779,0.37,7905.48,1.9,256.3,212.4,3.01,0.23,Grid connected
2025-01-14 09:10:00,0.89,0.45,7905.56,2.1,262.0,212.4,3.23,0.23,Grid connected
2025-01-14 09:15:00,0.983,0.53,7905.64,2.5,258.6,215.5,3.59,0.23,Grid connected
2025-01-14 09:20:00,1.058,0.63,7905.74,2.9,264.6,215.5,3.79,0.23,Grid connected
2025-01-14 09:25:00,1.116,0.72,7905.83,3.3,261.5,215.6,4.19,0.23,Grid connected
2025-01-14 09:30:00,1.152,0.83,7905.94,3.7,260.1,212.6,4.19,0.23,Grid connected
2025-01-14 09:35:00,1.194,0.93,7906.04,3.9,261.0,215.6,4.4,0.23,Grid connected
2025-01-14 09:40:00,1.243,1.05,7906.16,4.3,258.5,212.6,4.63,0.23,Grid connected
2025-01-14 09:45:00,1.263,1.16,7906.27,4.7,258.4,215.6,4.83,0.23,Grid connected
2025-01-14 09:50:00,1.314,1.28,7906.39,5.1,261.4,215.6,5.03,0.23,Grid connected
2025-01-14 09:55:00,1.314,1.28,7906.39,5.0,261.4,214.8,4.92,0.33,Grid connected
2025-01-14 10:00:00,1.34,1.4,7906.51,5.5,258.1,216.2,5.03,0.23,Grid connected
2025-01-14 10:05:00,1.371,1.52,7906.63,5.9,254.3,214.2,5.28,0.23,Grid connected
2025-01-14 10:10:00,1.388,1.65,7906.76,6.3,256.4,214.2,5.28,0.23,Grid connected
2025-01-14 10:15:00,1.407,1.77,7906.88,6.5,253.4,215.3,5.46,0.23,Grid connected
2025-01-14 10:20:00,1.408,1.9,7907.01,7.1,253.4,215.3,5.46,0.23,Grid connected
2025-01-14 10:25:00,1.422,2.03,7907.14,7.5,253.1,209.3,5.49,0.23,Grid connected
2025-01-14 10:30:00,1.443,2.16,7907.27,7.7,253.1,215.3,5.49,0.23,Grid connected
2025-01-14 10:35:00,1.434,2.29,7907.4,8.1,252.6,212.3,5.49,0.23,Grid connected
2025-01-14 10:40:00,1.422,2.42,7907.53,8.5,247.7,212.3,5.49,0.23,Grid connected
2025-01-14 10:45:00,1.431,2.55,7907.66,8.9,250.9,212.3,5.5,0.43,Grid connected
2025-01-14 10:50:00,1.421,2.68,7907.79,9.1,248.2,215.3,5.5,0.43,Grid connected
2025-01-14 10:55:00,1.419,2.68,7907.79,9.2,248.2,215.3,5.55,0.43,Grid connected
2025-01-14 11:00:00,1.427,2.81,7907.92,9.3,250.9,210.5,5.52,0.43,Grid connected
2025-01-14 11:05:00,1.424,2.94,7908.05,9.5,250.4,211.1,5.52,0.43,Grid connected
2025-01-14 11:10:00,1.408,3.07,7908.18,9.7,247.6,212.3,5.4,0.43,Grid connected
2025-01-14 11:15:00,1.304,3.19,7908.31,9.9,256.0,208.3,4.79,0.43,Grid connected
2025-01-14 11:20:00,1.389,3.32,7908.43,10.1,250.4,212.3,5.28,0.43,Grid connected
2025-01-14 11:25:00,1.376,3.45,7908.56,10.5,253.1,212.2,5.37,0.43,Grid connected
2025-01-14 11:30:00,1.367,3.57,7908.68,10.7,250.1,215.2,5.37,0.43,Grid connected
2025-01-14 11:35:00,1.341,3.69,7908.8,10.9,250.5,220.8,5.0,0.43,Grid connected
2025-01-14 11:40:00,1.308,3.81,7908.92,10.9,255.1,220.9,5.0,0.43,Grid connected
2025-01-14 11:45:00,1.301,3.93,7909.04,10.9,254.3,225.0,5.0,0.43,Grid connected
2025-01-14 11:50:00,1.305,4.05,7909.16,10.9,254.3,225.1,5.0,0.43,Grid connected
2025-01-14 11:55:00,1.304,4.06,7909.17,10.8,254.3,223.9,4.87,0.48,Grid connected
2025-01-14 12:00:00,1.273,4.17,7909.28,10.9,252.7,226.9,4.7,0.43,Grid connected
2025-01-14 12:05:00,1.244,4.29,7909.4,10.9,252.7,226.9,4.7,0.43,Grid connected
2025-01-14 12:10:00,1.22,4.4,7909.51,10.9,252.6,229.9,4.5,0.43,Grid connected
2025-01-14 12:15:00,1.189,4.51,7909.62,10.7,255.6,229.9,4.5,0.43,Grid connected
2025-01-14 12:20:00,1.21,4.62,7909.73,10.5,255.9,198.8,4.26,0.69,Grid connected
2025-01-14 12:25:00,1.187,4.72,7909.84,10.5,257.4,195.4,4.15,0.89,Grid connected
2025-01-14 12:30:00,1.173,4.83,7909.94,10.7,257.4,192.4,3.92,0.89,Grid connected
2025-01-14 12:35:00,1.165,4.94,7910.05,10.9,256.2,196.7,3.92,1.09,Grid connected
2025-01-14 12:40:00,1.124,5.04,7910.15,10.9,256.2,199.7,3.72,1.09,Grid connected
2025-01-14 12:45:00,1.08,5.14,7910.25,10.9,257.1,202.9,3.54,1.09,Grid connected
2025-01-14 12:50:00,1.06,5.24,7910.35,10.7,256.8,197.0,3.3,1.09,Grid connected
2025-01-14 12:55:00,1.057,5.24,7910.35,10.8,259.8,199.9,3.31,1.15,Grid connected
2025-01-14 13:00:00,1.035,5.33,7910.44,10.7,257.2,199.9,3.3,1.09,Grid connected
2025-01-14 13:05:00,0.995,5.43,7910.54,10.5,261.3,199.9,3.09,1.09,Grid connected
2025-01-14 13:10:00,0.976,5.51,7910.62,10.7,260.1,199.7,2.89,1.29,Grid connected
2025-01-14 13:15:00,0.939,5.6,7910.71,10.5,260.1,199.7,2.69,1.29,Grid connected
2025-01-14 13:20:00,0.904,5.68,7910.79,10.5,260.0,199.9,2.69,1.29,Grid connected
2025-01-14 13:25:00,0.781,5.76,7910.87,10.5,260.0,193.8,2.48,1.29,Grid connected
2025-01-14 13:30:00,0.813,5.84,7910.95,10.3,259.4,184.8,2.29,1.49,Grid connected
2025-01-14 13:35:00,0.778,5.91,7911.02,10.5,262.9,181.5,2.01,1.49,Grid connected
2025-01-14 13:40:00,0.729,5.98,7911.09,10.3,263.0,184.5,1.81,1.49,Grid connected
2025-01-14 13:45:00,0.712,6.05,7911.16,10.3,260.2,181.3,1.81,1.49,Grid connected
2025-01-14 13:50:00,0.668,6.11,7911.22,10.3,262.8,181.3,1.6,1.69,Grid connected
2025-01-14 13:55:00,0.662,6.11,7911.22,10.3,259.8,181.3,1.51,1.63,Grid connected
2025-01-14 14:00:00,0.628,6.17,7911.28,10.3,259.9,163.3,1.4,1.69,Grid connected
2025-01-14 14:05:00,0.587,6.22,7911.33,10.3,262.9,160.5,1.2,1.89,Grid connected
2025-01-14 14:10:00,0.555,6.28,7911.39,10.1,262.8,166.1,0.95,1.9,Grid connected
2025-01-14 14:15:00,0.527,6.32,7911.43,10.1,262.8,163.1,0.95,1.9,Grid connected
2025-01-14 14:20:00,0.487,6.37,7911.48,10.1,262.8,166.0,0.75,1.9,Grid connected
2025-01-14 14:25:00,0.476,6.41,7911.52,10.1,261.5,163.0,0.75,1.9,Grid connected
2025-01-14 14:30:00,0.451,6.46,7911.57,10.3,259.6,165.8,0.75,2.0,Grid connected
2025-01-14 14:35:00,0.436,6.5,7911.61,10.1,253.6,165.3,0.5,1.95,Grid connected
2025-01-14 14:40:00,0.429,6.54,7911.65,9.9,247.4,165.4,0.5,1.95,Grid connected
2025-01-14 14:45:00,0.429,6.58,7911.69,9.9,244.3,159.7,0.5,1.95,Grid connected
2025-01-14 14:50:00,0.417,6.61,7911.73,9.9,242.3,164.7,0.5,1.93,Grid connected
2025-01-14 14:55:00,0.401,6.62,7911.73,9.9,245.4,164.9,0.52,1.78,Grid connected
2025-01-14 15:00:00,0.402,6.65,7911.76,9.9,247.1,147.8,0.5,1.87,Grid connected
2025-01-14 15:05:00,0.395,6.69,7911.8,9.9,241.1,146.6,0.5,1.87,Grid connected
2025-01-14 15:10:00,0.395,6.72,7911.83,9.9,245.6,147.8,0.5,1.87,Grid connected
2025-01-14 15:15:00,0.387,6.76,7911.87,9.7,245.5,144.8,0.5,1.87,Grid connected
2025-01-14 15:20:00,0.357,6.79,7911.9,9.7,247.0,132.8,0.5,1.88,Grid connected
2025-01-14 15:25:00,0.357,6.82,7911.93,9.7,244.0,132.8,0.5,1.88,Grid connected
2025-01-14 15:30:00,0.32,6.86,7911.97,9.7,243.9,135.8,0.5,1.88,Grid connected
2025-01-14 15:35:00,0.312,6.89,7912.0,9.7,244.8,131.1,0.5,1.67,Grid connected
2025-01-14 15:40:00,0.302,6.91,7912.02,9.7,243.8,123.6,0.5,1.88,Grid connected
2025-01-14 15:45:00,0.284,6.94,7912.05,9.7,243.8,117.3,0.5,1.66,Grid connected
2025-01-14 15:50:00,0.229,6.96,7912.07,9.7,243.5,105.3,0.5,1.46,Grid connected
2025-01-14 15:55:00,0.228,6.98,7912.09,9.7,243.6,88.6,0.5,1.83,Grid connected
2025-01-14 16:00:00,0.228,6.98,7912.09,9.7,243.6,88.6,0.36,1.82,Grid connected
2025-01-14 16:05:00,0.132,7.0,7912.11,9.5,245.6,93.3,0.5,0.74,Grid connected
2025-01-14 16:10:00,0.122,7.01,7912.12,9.5,240.7,93.3,0.19,0.67,Grid connected
2025-01-14 16:15:00,0.153,7.03,7912.14,9.5,237.7,90.4,0.19,1.12,Grid connected
2025-01-14 16:20:00,0.103,7.04,7912.15,9.5,240.7,93.3,0.19,0.58,Grid connected
2025-01-14 16:25:00,0.156,7.05,7912.16,9.3,243.4,86.9,0.19,1.34,Grid connected
2025-01-14 16:30:00,0.099,7.06,7912.17,9.3,238.9,90.0,0.19,0.72,Grid connected
2025-01-14 16:35:00,0.091,7.07,7912.18,9.3,237.4,86.7,0.19,0.72,Grid connected
2025-01-14 16:40:00,0.06,7.08,7912.19,9.1,229.4,214.4,0.19,0.11,Grid connected
2025-01-14 16:45:00,0.044,7.08,7912.19,9.1,229.4,205.4,0.19,0.11,Grid connected
2025-01-14 16:50:00,0.03,7.08,7912.19,8.9,229.1,208.4,0.19,0.11,Grid connected
2025-01-14 16:55:00,0.017,7.09,7912.2,8.9,224.1,196.7,0.19,0.11,Grid connected
2025-01-14 17:00:00,0.016,7.09,7912.2,8.9,227.1,202.6,0.07,0.09,Grid connected
2025-01-14 17:05:00,0.008,7.09,7912.2,8.9,228.0,196.3,0.19,0.11,Grid connected
2025-01-14 17:10:00,0.002,7.09,7912.2,8.7,211.3,193.3,0.19,0.11,Grid connected
2025-01-14 17:15:00,0.0,7.09,7912.2,8.7,210.8,187.3,0.19,0.11,Grid connected
2025-01-14 17:20:00,0.0,7.09,7912.2,8.5,161.6,161.4,0.0,0.0,Standby : sunlight detection
2025-01-14 17:25:00,0.0,7.09,7912.2,9.1,103.4,103.3,0.0,0.0,Standby : sunlight detection
2025-01-14 17:30:00,0.0,7.09,7912.2,0.0,0.0,0.0,0.0,0.0,Standby : sunlight detection
2025-01-14 17:35:00,0.0,7.09,7912.2,0.0,0.0,0.0,0.0,0.0,Standby : sunlight detection
2025-01-14 17:40:00,0.0,7.09,7912.2,0.0,0.0,0.0,0.0,0.0,Standby : sunlight detection
2025-01-14 17:45:00,0.0,7.09,7912.2,0.0,0.0,0.0,0.0,0.0,Standby : sunlight detection
2025-01-15 07:55:00,0.0,0.0,7912.2,0.0,0.0,0.0,0.0,0.0,Standby : sunlight detection
2025-01-15 08:00:00,0.0,0.0,7912.2,0.0,0.0,0.0,0.0,0.0,Standby : sunlight detection
2025-01-15 08:05:00,0.0,0.0,7912.2,2.9,0.0,0.0,0.0,0.0,Standby : sunlight detection
2025-01-15 08:10:00,0.0,0.0,7912.2,3.1,124.0,123.9,0.0,0.0,Standby : sunlight detection
2025-01-15 08:15:00,0.0,0.0,7912.2,3.1,163.9,163.7,0.0,0.0,Standby : sunlight detection
2025-01-15 08:20:00,0.0,0.0,7912.2,3.1,227.1,201.7,0.0,0.0,Standby : sunlight detection
2025-01-15 08:25:00,0.0,0.0,7912.2,3.1,227.9,205.1,0.0,0.0,Standby : sunlight detection
2025-01-15 08:30:00,0.0,0.0,7912.2,2.5,232.2,208.6,0.0,0.0,Standby : sunlight detection
2025-01-15 08:35:00,0.0,0.0,7912.2,2.3,256.1,212.2,0.0,0.0,Grid connected
2025-01-15 08:40:00,0.007,0.0,7912.2,2.3,200.1,177.1,0.01,0.04,Grid connected
2025-01-15 08:45:00,0.009,0.0,7912.2,2.7,225.6,187.4,0.01,0.04,Grid connected
2025-01-15 08:50:00,0.009,0.0,7912.2,2.9,219.4,184.8,0.01,0.04,Grid connected
2025-01-15 08:55:00,0.02,0.0,7912.2,3.1,229.9,191.1,0.01,0.04,Grid connected
2025-01-15 09:00:00,0.044,0.0,7912.2,3.5,237.1,194.9,0.01,0.04,Grid connected
2025-01-15 09:05:00,0.079,0.01,7912.21,3.7,237.2,200.2,0.21,0.04,Grid connected
2025-01-15 09:10:00,0.107,0.02,7912.22,3.9,242.2,203.0,0.21,0.24,Grid connected
2025-01-15 09:15:00,0.108,0.02,7912.22,3.8,241.0,203.0,0.29,0.27,Grid connected
2025-01-15 09:20:00,0.133,0.03,7912.23,4.1,243.1,200.2,0.21,0.24,Grid connected
2025-01-15 09:25:00,0.162,0.04,7912.24,4.3,243.7,205.7,0.41,0.24,Grid connected
2025-01-15 09:30:00,0.191,0.06,7912.26,4.5,246.7,205.7,0.41,0.24,Grid connected
2025-01-15 09:35:00,0.223,0.08,7912.28,4.7,247.2,211.2,0.41,0.44,Grid connected
2025-01-15 09:40:00,0.246,0.1,7912.3,4.9,250.2,208.8,0.61,0.44,Grid connected
2025-01-15 09:45:00,0.278,0.12,7912.32,5.1,250.5,211.8,0.61,0.44,Grid connected
2025-01-15 09:50:00,0.321,0.15,7912.35,5.3,250.5,214.8,0.81,0.64,Grid connected
2025-01-15 09:55:00,0.368,0.18,7912.38,5.5,250.4,211.7,0.81,0.64,Grid connected
2025-01-15 10:00:00,0.406,0.22,7912.42,5.7,256.4,211.7,1.01,0.64,Grid connected
2025-01-15 10:05:00,0.433,0.25,7912.45,5.9,251.6,217.7,1.01,0.84,Grid connected
2025-01-15 10:10:00,0.473,0.29,7912.49,6.1,256.2,214.4,1.21,0.84,Grid connected
2025-01-15 10:15:00,0.473,0.3,7912.5,6.1,253.2,217.4,1.2,0.89,Grid connected
2025-01-15 10:20:00,0.499,0.34,7912.54,6.3,253.2,217.4,1.21,0.84,Grid connected
2025-01-15 10:25:00,0.509,0.39,7912.59,6.5,258.8,214.6,1.21,0.84,Grid connected
2025-01-15 10:30:00,0.507,0.43,7912.63,6.7,258.8,214.6,1.21,0.84,Grid connected
2025-01-15 10:35:00,0.506,0.48,7912.68,6.9,258.8,211.9,1.21,0.84,Grid connected
2025-01-15 10:40:00,0.504,0.52,7912.72,6.9,255.1,214.4,1.21,0.84,Grid connected
2025-01-15 10:45:00,0.503,0.57,7912.77,7.1,254.3,214.4,1.21,1.04,Grid connected
2025-01-15 10:50:00,0.508,0.61,7912.81,7.3,252.6,212.6,1.21,1.04,Grid connected
2025-01-15 10:55:00,0.523,0.66,7912.86,7.3,256.7,217.2,1.2,1.04,Grid connected
2025-01-15 11:00:00,0.555,0.71,7912.91,7.3,256.7,211.2,1.2,1.04,Grid connected
2025-01-15 11:05:00,0.597,0.76,7912.96,7.5,252.5,216.9,1.4,1.24,Grid connected
2025-01-15 11:10:00,0.638,0.82,7913.02,7.5,255.6,216.9,1.4,1.24,Grid connected
2025-01-15 11:15:00,0.64,0.82,7913.02,7.5,255.6,216.9,1.51,1.29,Grid connected
2025-01-15 11:20:00,0.673,0.88,7913.08,7.7,255.5,216.6,1.6,1.24,Grid connected
2025-01-15 11:25:00,0.672,0.94,7913.14,7.7,257.6,215.4,1.65,1.24,Grid connected
2025-01-15 11:30:00,0.658,1.0,7913.2,7.9,257.6,211.0,1.65,1.24,Grid connected
2025-01-15 11:35:00,0.634,1.06,7913.26,8.1,256.0,213.7,1.65,1.24,Grid connected
2025-01-15 11:40:00,0.629,1.12,7913.32,8.1,256.0,210.7,1.65,1.24,Grid connected
2025-01-15 11:45:00,0.615,1.17,7913.37,8.3,253.2,213.6,1.44,1.24,Grid connected
2025-01-15 11:50:00,0.614,1.23,7913.43,8.3,253.2,213.6,1.44,1.24,Grid connected
2025-01-15 11:55:00,0.635,1.29,7913.49,8.3,255.5,213.3,1.44,1.24,Grid connected
2025-01-15 12:00:00,0.629,1.34,7913.54,8.5,254.0,210.3,1.44,1.24,Grid connected
2025-01-15 12:05:00,0.639,1.4,7913.6,8.7,253.2,215.7,1.44,1.24,Grid connected
2025-01-15 12:10:00,0.655,1.46,7913.66,8.7,254.9,215.7,1.44,1.24,Grid connected
2025-01-15 12:15:00,0.657,1.46,7913.66,8.6,253.1,216.9,1.61,1.27,Grid connected
2025-01-15 12:20:00,0.649,1.52,7913.72,8.7,253.2,213.3,1.44,1.24,Grid connected
2025-01-15 12:25:00,0.613,1.58,7913.78,8.7,250.2,213.3,1.44,1.24,Grid connected
2025-01-15 12:30:00,0.665,1.63,7913.83,8.9,253.1,213.4,1.44,1.44,Grid connected
2025-01-15 12:35:00,0.718,1.7,7913.9,8.9,254.5,221.2,1.64,1.44,Grid connected
2025-01-15 12:40:00,0.739,1.76,7913.96,8.9,255.1,219.4,1.64,1.44,Grid connected
2025-01-15 12:45:00,0.743,1.83,7914.03,9.1,250.5,215.7,1.64,1.44,Grid connected
2025-01-15 12:50:00,0.684,1.9,7914.1,9.3,250.5,213.6,1.64,1.44,Grid connected
2025-01-15 12:55:00,0.696,1.96,7914.16,9.3,253.4,219.7,1.64,1.44,Grid connected
2025-01-15 13:00:00,0.692,2.02,7914.22,9.5,256.0,213.7,1.64,1.44,Grid connected
2025-01-15 13:05:00,0.692,2.09,7914.29,9.5,250.5,216.5,1.43,1.44,Grid connected
2025-01-15 13:10:00,0.715,2.15,7914.35,9.5,253.5,216.5,1.64,1.44,Grid connected
2025-01-15 13:15:00,0.615,2.21,7914.41,9.7,253.7,219.2,1.38,1.44,Grid connected
2025-01-15 13:20:00,0.618,2.21,7914.41,9.7,256.7,216.2,1.37,1.37,Grid connected
2025-01-15 13:25:00,0.608,2.27,7914.47,9.7,250.7,216.2,1.38,1.44,Grid connected
2025-01-15 13:30:00,0.533,2.32,7914.52,9.9,250.8,213.4,1.37,1.2,Grid connected
2025-01-15 13:35:00,0.468,2.37,7914.57,9.9,248.7,212.2,1.17,1.0,Grid connected
2025-01-15 13:40:00,0.528,2.41,7914.61,9.9,247.6,213.4,1.17,1.2,Grid connected
2025-01-15 13:45:00,0.47,2.46,7914.66,9.9,250.4,213.4,1.17,0.92,Grid connected
2025-01-15 13:50:00,0.499,2.5,7914.7,9.7,249.7,213.2,1.17,1.12,Grid connected
2025-01-15 13:55:00,0.486,2.54,7914.74,9.7,253.3,216.0,1.17,1.12,Grid connected
2025-01-15 14:00:00,0.507,2.59,7914.79,9.7,256.3,213.0,1.17,1.12,Grid connected
2025-01-15 14:05:00,0.533,2.64,7914.84,9.5,256.2,212.9,1.17,1.12,Grid connected
2025-01-15 14:10:00,0.535,2.69,7914.89,9.5,253.2,215.6,1.17,1.12,Grid connected
2025-01-15 14:15:00,0.506,2.73,7914.93,9.5,252.9,212.7,1.17,1.12,Grid connected
2025-01-15 14:20:00,0.505,2.73,7914.93,9.5,252.9,212.7,1.16,1.1,Grid connected
2025-01-15 14:25:00,0.513,2.78,7914.98,9.5,249.9,214.8,1.17,1.12,Grid connected
2025-01-15 14:30:00,0.475,2.82,7915.02,9.5,247.2,211.2,1.17,1.12,Grid connected
2025-01-15 14:35:00,0.459,2.87,7915.07,9.5,255.4,211.2,1.17,1.12,Grid connected
2025-01-15 14:40:00,0.454,2.91,7915.11,9.5,254.6,212.8,0.84,0.92,Grid connected
2025-01-15 14:45:00,0.429,2.95,7915.15,9.5,249.5,212.8,0.84,0.92,Grid connected
2025-01-15 14:50:00,0.419,2.99,7915.19,9.5,249.5,212.7,0.84,0.92,Grid connected
2025-01-15 14:55:00,0.424,3.02,7915.22,9.5,252.5,217.8,0.84,0.92,Grid connected
2025-01-15 15:00:00,0.406,3.06,7915.26,9.3,252.2,215.4,0.84,0.92,Grid connected
2025-01-15 15:05:00,0.389,3.1,7915.3,9.3,249.2,215.2,0.84,0.92,Grid connected
2025-01-15 15:10:00,0.376,3.13,7915.33,9.3,249.2,213.4,0.84,0.92,Grid connected
2025-01-15 15:15:00,0.345,3.17,7915.37,9.3,249.3,218.1,0.84,0.72,Grid connected
2025-01-15 15:20:00,0.348,3.17,7915.37,9.2,249.3,215.1,0.77,0.82,Grid connected
2025-01-15 15:25:00,0.321,3.2,7915.4,9.1,249.3,215.1,0.84,0.72,Grid connected
2025-01-15 15:30:00,0.289,3.22,7915.42,9.3,246.8,211.9,0.84,0.72,Grid connected
2025-01-15 15:35:00,0.26,3.25,7915.45,9.1,246.8,208.9,0.64,0.72,Grid connected
2025-01-15 15:40:00,0.237,3.27,7915.47,9.1,241.7,209.0,0.64,0.72,Grid connected
2025-01-15 15:45:00,0.22,3.29,7915.49,9.1,242.9,209.0,0.64,0.72,Grid connected
2025-01-15 15:50:00,0.202,3.31,7915.51,8.9,246.7,209.0,0.64,0.52,Grid connected
2025-01-15 15:55:00,0.185,3.33,7915.53,8.9,247.1,206.0,0.44,0.28,Grid connected
2025-01-15 16:00:00,0.171,3.35,7915.55,8.7,245.6,209.0,0.44,0.28,Grid connected
2025-01-15 16:05:00,0.162,3.36,7915.56,8.7,243.4,203.9,0.23,0.28,Grid connected
2025-01-15 16:10:00,0.149,3.37,7915.57,8.5,240.9,206.1,0.23,0.28,Grid connected
2025-01-15 16:15:00,0.133,3.39,7915.59,8.5,241.4,203.1,0.23,0.28,Grid connected
2025-01-15 16:20:00,0.132,3.39,7915.59,8.4,240.5,203.1,0.32,0.37,Grid connected
2025-01-15 16:25:00,0.112,3.4,7915.6,8.5,241.4,201.4,0.23,0.28,Grid connected
2025-01-15 16:30:00,0.091,3.41,7915.61,8.3,238.2,197.8,0.23,0.28,Grid connected
2025-01-15 16:35:00,0.071,3.42,7915.62,8.3,233.0,197.2,0.23,0.28,Grid connected
2025-01-15 16:40:00,0.051,3.42,7915.62,8.3,232.1,194.2,0.23,0.28,Grid connected
2025-01-15 16:45:00,0.032,3.42,7915.62,8.1,231.8,188.2,0.23,0.28,Grid connected
2025-01-15 16:50:00,0.018,3.43,7915.63,8.1,220.3,189.7,0.23,0.08,Grid connected
2025-01-15 16:55:00,0.008,3.43,7915.63,7.9,218.9,191.2,0.23,0.08,Grid connected
2025-01-15 17:00:00,0.0,3.43,7915.63,7.9,217.1,179.9,0.03,0.08,Grid connected
2025-01-15 17:05:00,0.0,3.43,7915.63,7.9,208.5,167.9,0.03,0.08,Grid connected
2025-01-15 17:10:00,0.0,3.43,7915.63,8.3,157.5,157.3,0.0,0.0,Standby : sunlight detection
2025-01-15 17:15:00,0.0,3.43,7915.63,0.0,0.0,0.0,0.0,0.0,Standby : sunlight detection
2025-01-15 17:20:00,0.0,3.43,7915.63,8.4,102.7,102.6,0.0,0.0,Standby : sunlight detection
2025-01-15 17:25:00,0.0,3.43,7915.63,0.0,0.0,0.0,0.0,0.0,Standby : sunlight detection
2025-01-15 17:30:00,0.0,3.43,7915.63,0.0,0.0,0.0,0.0,0.0,Standby : sunlight detection
2025-01-15 17:35:00,0.0,3.43,7915.63,0.0,0.0,0.0,0.0,0.0,Standby :  no sunlight
2025-01-16 05:40:00,0.0,0.0,7915.63,0.0,0.0,0.0,0.0,0.0,Standby :  no sunlight
2025-01-16 05:45:00,0.0,0.0,7915.63,0.0,0.0,0.0,0.0,0.0,Standby :  no sunlight
2025-01-16 07:55:00,0.0,0.0,7915.63,0.0,0.0,0.0,0.0,0.0,Standby : sunlight detection
2025-01-16 08:00:00,0.0,0.0,7915.63,1.2,0.0,0.0,0.0,0.0,Standby : sunlight detection
2025-01-16 08:05:00,0.0,0.0,7915.63,1.4,111.2,111.1,0.0,0.0,Standby : sunlight detection
2025-01-16 08:10:00,0.0,0.0,7915.63,1.0,213.7,207.2,0.0,0.0,Standby : sunlight detection
2025-01-16 08:15:00,0.0,0.0,7915.63,0.8,228.5,208.2,0.0,0.0,Standby : sunlight detection
2025-01-16 08:20:00,0.0,0.0,7915.63,0.8,237.6,209.6,0.0,0.0,Standby : sunlight detection
2025-01-16 08:25:00,0.0,0.0,7915.63,0.8,199.0,208.5,0.0,0.0,Standby : grid detection
2025-01-16 08:30:00,0.022,0.0,7915.63,1.0,232.1,188.8,0.02,0.06,Grid connected
2025-01-16 08:35:00,0.039,0.0,7915.63,1.4,232.0,191.8,0.02,0.06,Grid connected
2025-01-16 08:40:00,0.058,0.01,7915.64,1.6,238.1,198.0,0.02,0.06,Grid connected
2025-01-16 08:45:00,0.059,0.01,7915.64,1.7,235.0,195.0,0.19,0.14,Grid connected
2025-01-16 08:50:00,0.078,0.01,7915.64,1.8,240.9,198.0,0.22,0.06,Grid connected
2025-01-16 08:55:00,0.093,0.02,7915.65,2.2,242.8,197.8,0.22,0.06,Grid connected
2025-01-16 09:00:00,0.09,0.03,7915.66,2.4,242.9,200.8,0.22,0.06,Grid connected
2025-01-16 09:05:00,0.107,0.04,7915.67,2.8,243.7,199.6,0.22,0.06,Grid connected
2025-01-16 09:10:00,0.116,0.05,7915.68,3.0,241.4,200.7,0.22,0.26,Grid connected
2025-01-16 09:15:00,0.125,0.06,7915.69,3.2,243.6,203.5,0.22,0.26,Grid connected
2025-01-16 09:20:00,0.13,0.07,7915.7,3.4,243.6,203.5,0.22,0.26,Grid connected
2025-01-16 09:25:00,0.139,0.08,7915.71,3.6,241.7,203.6,0.22,0.26,Grid connected
2025-01-16 09:30:00,0.149,0.1,7915.73,4.0,245.4,201.3,0.22,0.26,Grid connected
2025-01-16 09:35:00,0.144,0.11,7915.74,4.2,240.5,206.1,0.22,0.26,Grid connected
2025-01-16 09:40:00,0.138,0.12,7915.75,4.2,244.9,197.8,0.22,0.26,Grid connected
2025-01-16 09:45:00,0.136,0.12,7915.75,4.3,241.9,197.8,0.36,0.34,Grid connected
2025-01-16 09:50:00,0.145,0.14,7915.77,4.4,241.9,203.8,0.22,0.26,Grid connected
