dataset,profile_id,day,season,algorithm,run,cost,runtime_s
synthetic,2025-09-25_rep00,2025-09-25,cloudy,Hybrid,1,10.968081294780799,0.0715489387512207
synthetic,2025-11-02_rep00,2025-11-02,cloudy,GA (P=50),0,7.1814599658682345,0.08522176742553711
synthetic,2025-11-02_rep00,2025-11-02,cloudy,GA (P=50),1,7.599782224139856,0.08490681648254395
synthetic,2025-11-02_rep00,2025-11-02,cloudy,GA (P=100),0,7.800026685316644,0.17052340507507324
synthetic,2025-11-02_rep00,2025-11-02,cloudy,GA (P=100),1,7.336131078522237,0.1683673858642578
synthetic,2025-11-02_rep00,2025-11-02,cloudy,PSO,0,11.183202572568078,0.05928802490234375
synthetic,2025-11-02_rep00,2025-11-02,cloudy,PSO,1,8.720108965894395,0.058931589126586914
synthetic,2025-11-02_rep00,2025-11-02,cloudy,GWO,0,7.5471037559724055,0.12790203094482422
synthetic,2025-11-02_rep00,2025-11-02,cloudy,GWO,1,6.968545805905213,0.12841343879699707
synthetic,2025-11-02_rep00,2025-11-02,cloudy,Hybrid,0,10.67472226318838,0.07096672058105469
synthetic,2025-11-02_rep00,2025-11-02,cloudy,Hybrid,1,9.69591917576998,0.07120394706726074
synthetic,2025-11-30_rep00,2025-11-30,cloudy,GA (P=50),0,6.25003663398177,0.08529162406921387
synthetic,2025-11-30_rep00,2025-11-30,cloudy,GA (P=50),1,6.5143663449488525,0.08585786819458008
synthetic,2025-11-30_rep00,2025-11-30,cloudy,GA (P=100),0,5.82102145924375,0.16908860206604004
synthetic,2025-11-30_rep00,2025-11-30,cloudy,GA (P=100),1,5.8535871765302145,0.16909146308898926
synthetic,2025-11-30_rep00,2025-11-30,cloudy,PSO,0,7.185315474426273,0.06065797805786133
synthetic,2025-11-30_rep00,2025-11-30,cloudy,PSO,1,9.627542685220243,0.06072425842285156
synthetic,2025-11-30_rep00,2025-11-30,cloudy,GWO,0,6.6788702433901115,0.13030743598937988
synthetic,2025-11-30_rep00,2025-11-30,cloudy,GWO,1,7.227224123020174,0.1304337978363037
synthetic,2025-11-30_rep00,2025-11-30,cloudy,Hybrid,0,9.354044305665388,0.07269787788391113
synthetic,2025-11-30_rep00,2025-11-30,cloudy,Hybrid,1,6.968869737594561,0.07295036315917969
synthetic,2025-12-24_rep00,2025-12-24,winter,GA (P=50),0,15.225331466741295,0.0860297679901123
synthetic,2025-12-24_rep00,2025-12-24,winter,GA (P=50),1,15.238137469430859,0.08552813529968262
synthetic,2025-12-24_rep00,2025-12-24,winter,GA (P=100),0,14.837815323494084,0.16855120658874512
synthetic,2025-12-24_rep00,2025-12-24,winter,GA (P=100),1,15.23401232900198,0.16775274276733398
synthetic,2025-12-24_rep00,2025-12-24,winter,PSO,0,16.290808507433542,0.0596926212310791
synthetic,2025-12-24_rep00,2025-12-24,winter,PSO,1,16.82080368951916,0.059410810470581055
synthetic,2025-12-24_rep00,2025-12-24,winter,GWO,0,15.212640590893477,0.13051176071166992
synthetic,2025-12-24_rep00,2025-12-24,winter,GWO,1,15.996714749902928,0.12920284271240234
synthetic,2025-12-24_rep00,2025-12-24,winter,Hybrid,0,16.50233466234196,0.07247424125671387
synthetic,2025-12-24_rep00,2025-12-24,winter,Hybrid,1,16.29021622897961,0.07231593132019043
synthetic,2025-12-27_rep00,2025-12-27,winter,GA (P=50),0,16.549756726031735,0.08616352081298828
synthetic,2025-12-27_rep00,2025-12-27,winter,GA (P=50),1,16.576125180475927,0.08585119247436523
synthetic,2025-12-27_rep00,2025-12-27,winter,GA (P=100),0,16.634550439830814,0.1691884994506836
synthetic,2025-12-27_rep00,2025-12-27,winter,GA (P=100),1,16.38636125018992,0.16782855987548828
synthetic,2025-12-27_rep00,2025-12-27,winter,PSO,0,18.23181014621653,0.06083369255065918
synthetic,2025-12-27_rep00,2025-12-27,winter,PSO,1,17.604036775041333,0.059702396392822266
synthetic,2025-12-27_rep00,2025-12-27,winter,GWO,0,17.25433722413128,0.12926125526428223
synthetic,2025-12-27_rep00,2025-12-27,winter,GWO,1,16.492169392349506,0.12929630279541016
synthetic,2025-12-27_rep00,2025-12-27,winter,Hybrid,0,16.788693936784124,0.07219862937927246
synthetic,2025-12-27_rep00,2025-12-27,winter,Hybrid,1,18.001047633314123,0.0723564624786377
