dataset,profile_id,day,season,algorithm,run,cost,runtime_s
synthetic,2025-09-01_rep00,2025-09-01,cloudy,GWO,1,12.113232865837434,0.12034487724304199
synthetic,2025-09-01_rep00,2025-09-01,cloudy,Hybrid,0,11.673656826423144,0.06877970695495605
synthetic,2025-09-01_rep00,2025-09-01,cloudy,Hybrid,1,11.120521287175345,0.0678853988647461
synthetic,2025-09-25_rep00,2025-09-25,cloudy,GA (P=50),0,9.056843971870425,0.0809030532836914
synthetic,2025-09-25_rep00,2025-09-25,cloudy,GA (P=50),1,7.66226696686337,0.08007192611694336
synthetic,2025-09-25_rep00,2025-09-25,cloudy,GA (P=100),0,7.148943986110586,0.1628587245941162
synthetic,2025-09-25_rep00,2025-09-25,cloudy,GA (P=100),1,7.247159286449063,0.1627483367919922
synthetic,2025-09-25_rep00,2025-09-25,cloudy,PSO,0,10.425821026239557,0.05717968940734863
synthetic,2025-09-25_rep00,2025-09-25,cloudy,PSO,1,9.086576231457068,0.056448936462402344
synthetic,2025-09-25_rep00,2025-09-25,cloudy,GWO,0,7.68922477344684,0.1205298900604248
synthetic,2025-09-25_rep00,2025-09-25,cloudy,GWO,1,8.027216688107565,0.12131476402282715
synthetic,2025-09-25_rep00,2025-09-25,cloudy,Hybrid,0,9.788428268449406,0.06809520721435547
synthetic,2025-09-25_rep00,2025-09-25,cloudy,Hybrid,1,10.968081294780799,0.06800532341003418
synthetic,2025-11-02_rep00,2025-11-02,cloudy,GA (P=50),0,7.1814599658682345,0.08057975769042969
synthetic,2025-11-02_rep00,2025-11-02,cloudy,GA (P=50),1,7.599782224139856,0.0809781551361084
synthetic,2025-11-02_rep00,2025-11-02,cloudy,GA (P=100),0,7.800026685316644,0.16124892234802246
synthetic,2025-11-02_rep00,2025-11-02,cloudy,GA (P=100),1,7.336131078522237,0.16118526458740234
synthetic,2025-11-02_rep00,2025-11-02,cloudy,PSO,0,11.183202572568078,0.057691097259521484
synthetic,2025-11-02_rep00,2025-11-02,cloudy,PSO,1,8.720108965894395,0.05685758590698242
synthetic,2025-11-02_rep00,2025-11-02,cloudy,GWO,0,7.5471037559724055,0.12066340446472168
synthetic,2025-11-02_rep00,2025-11-02,cloudy,GWO,1,6.968545805905213,0.12089753150939941
synthetic,2025-11-02_rep00,2025-11-02,cloudy,Hybrid,0,10.67472226318838,0.0686178207397461
synthetic,2025-11-02_rep00,2025-11-02,cloudy,Hybrid,1,9.69591917576998,0.0688624382019043
synthetic,2025-11-30_rep00,2025-11-30,cloudy,GA (P=50),0,6.25003663398177,0.08182930946350098
synthetic,2025-11-30_rep00,2025-11-30,cloudy,GA (P=50),1,6.5143663449488525,0.08263230323791504
synthetic,2025-11-30_rep00,2025-11-30,cloudy,GA (P=100),0,5.82102145924375,0.16257715225219727
synthetic,2025-11-30_rep00,2025-11-30,cloudy,GA (P=100),1,5.8535871765302145,0.16246294975280762
synthetic,2025-11-30_rep00,2025-11-30,cloudy,PSO,0,7.185315474426273,0.058341026306152344
synthetic,2025-11-30_rep00,2025-11-30,cloudy,PSO,1,9.627542685220243,0.058136701583862305
synthetic,2025-11-30_rep00,2025-11-30,cloudy,GWO,0,6.6788702433901115,0.12319183349609375
synthetic,2025-11-30_rep00,2025-11-30,cloudy,GWO,1,7.227224123020174,0.12259960174560547
synthetic,2025-11-30_rep00,2025-11-30,cloudy,Hybrid,0,9.354044305665388,0.06983566284179688
synthetic,2025-11-30_rep00,2025-11-30,cloudy,Hybrid,1,6.968869737594561,0.06914258003234863
synthetic,2025-12-24_rep00,2025-12-24,winter,GA (P=50),0,15.225331466741295,0.08109617233276367
synthetic,2025-12-24_rep00,2025-12-24,winter,GA (P=50),1,15.238137469430859,0.08060336112976074
synthetic,2025-12-24_rep00,2025-12-24,winter,GA (P=100),0,14.837815323494084,0.16426515579223633
synthetic,2025-12-24_rep00,2025-12-24,winter,GA (P=100),1,15.23401232900198,0.16043686866760254
synthetic,2025-12-24_rep00,2025-12-24,winter,PSO,0,16.290808507433542,0.0577847957611084
synthetic,2025-12-24_rep00,2025-12-24,winter,PSO,1,16.82080368951916,0.05724072456359863
synthetic,2025-12-24_rep00,2025-12-24,winter,GWO,0,15.212640590893477,0.12062215805053711
synthetic,2025-12-24_rep00,2025-12-24,winter,GWO,1,15.996714749902928,0.12101316452026367
synthetic,2025-12-24_rep00,2025-12-24,winter,Hybrid,0,16.50233466234196,0.0681312084197998
synthetic,2025-12-24_rep00,2025-12-24,winter,Hybrid,1,16.29021622897961,0.0678555965423584
synthetic,2025-12-27_rep00,2025-12-27,winter,GA (P=50),0,16.549756726031735,0.08082246780395508
synthetic,2025-12-27_rep00,2025-12-27,winter,GA (P=50),1,16.576125180475927,0.08123493194580078
synthetic,2025-12-27_rep00,2025-12-27,winter,GA (P=100),0,16.634550439830814,0.15955805778503418
synthetic,2025-12-27_rep00,2025-12-27,winter,GA (P=100),1,16.38636125018992,0.15870952606201172
synthetic,2025-12-27_rep00,2025-12-27,winter,PSO,0,18.23181014621653,0.05814480781555176
synthetic,2025-12-27_rep00,2025-12-27,winter,PSO,1,17.604036775041333,0.05742383003234863
synthetic,2025-12-27_rep00,2025-12-27,winter,GWO,0,17.25433722413128,0.12047791481018066
synthetic,2025-12-27_rep00,2025-12-27,winter,GWO,1,16.492169392349506,0.12196159362792969
synthetic,2025-12-27_rep00,2025-12-27,winter,Hybrid,0,16.788693936784124,0.06814718246459961
synthetic,2025-12-27_rep00,2025-12-27,winter,Hybrid,1,18.001047633314123,0.06854820251464844
