season,data_source,day,day_idx,algorithm,run,cost,runtime_s
winter,synthetic,day_002,2,GA (P=50),4,36.60189347096636,0.5807430744171143
winter,synthetic,day_002,2,GA (P=50),5,38.68868553313745,0.5568914413452148
winter,synthetic,day_002,2,GA (P=50),6,38.56118129216459,0.5164010524749756
winter,synthetic,day_002,2,GA (P=50),7,36.32226183800708,0.5186765193939209
winter,synthetic,day_002,2,GA (P=50),8,38.61331422827816,0.529076099395752
winter,synthetic,day_002,2,GA (P=50),9,36.702397899097264,0.5253431797027588
winter,synthetic,day_002,2,GA (P=50),10,37.20169841338876,0.7259738445281982
winter,synthetic,day_002,2,GA (P=50),11,38.446486438859594,0.6586282253265381
winter,synthetic,day_002,2,GA (P=50),12,38.78155107593328,0.5069749355316162
winter,synthetic,day_002,2,GA (P=50),13,38.84460854852418,0.5292787551879883
winter,synthetic,day_002,2,GA (P=50),14,37.93272427717084,0.5146224498748779
winter,synthetic,day_002,2,GA (P=50),15,37.18966531677773,0.5166835784912109
winter,synthetic,day_002,2,GA (P=50),16,38.52440954554011,0.539825439453125
winter,synthetic,day_002,2,GA (P=50),17,38.80519580758493,0.6902313232421875
winter,synthetic,day_002,2,GA (P=50),18,38.546940291575844,0.6694824695587158
winter,synthetic,day_002,2,GA (P=50),19,38.4356028817654,0.6507823467254639
winter,synthetic,day_002,2,GA (P=100),0,38.394699674889175,0.9803452491760254
winter,synthetic,day_002,2,GA (P=100),1,38.21818923750663,0.9540266990661621
winter,synthetic,day_002,2,GA (P=100),2,38.54040935742074,1.1597113609313965
winter,synthetic,day_002,2,GA (P=100),3,38.43451471960341,1.1503584384918213
winter,synthetic,day_002,2,GA (P=100),4,38.36049099948231,1.0458872318267822
winter,synthetic,day_002,2,GA (P=100),5,38.347232856872644,1.060675859451294
winter,synthetic,day_002,2,GA (P=100),6,38.4621873835734,1.107144832611084
winter,synthetic,day_002,2,GA (P=100),7,38.344807448276555,1.010324239730835
winter,synthetic,day_002,2,GA (P=100),8,38.31826885714717,0.9843542575836182
winter,synthetic,day_002,2,GA (P=100),9,36.0693199537195,1.0119400024414062
winter,synthetic,day_002,2,GA (P=100),10,38.38721122249161,0.9378669261932373
